행정동명,집계구코드,위도,경도,집계구별_물동량,가중치,총가구수,총인구수
화곡1동,1.11607E+13,37.528776841581724,126.84423115195706,63,0.000937118,383,515
화곡1동,1.11607E+13,37.535759013710226,126.83742473456947,63,0.000935299,238,514
화곡1동,1.11607E+13,37.528834830042086,126.84077028323169,63,0.000942577,281,518
화곡1동,1.11607E+13,37.527274825746176,126.84120175312361,63,0.000940758,262,517
발산1동,1.11607E+13,37.554553380760375,126.83154840754514,63,0.00092802,163,510
발산1동,1.11607E+13,37.55200352238718,126.82488678967661,63,0.00093166,161,512
염창동,1.11605E+13,37.548949355761444,126.87428785209426,63,0.000935299,170,514
화곡1동,1.11607E+13,37.53910226650668,126.84133339120557,63,0.000938938,252,516
공항동,1.11607E+13,37.56367191522135,126.81556623605745,63,0.00092984,214,511
화곡본동,1.11606E+13,37.54845051685153,126.8478350448347,63,0.00092802,331,510
화곡1동,1.11607E+13,37.52966876,126.84484800911211,63,0.00092802,260,510
발산1동,1.11607E+13,37.54851769120592,126.83505097392508,63,0.000937118,165,515
화곡4동,1.11606E+13,37.53475588003668,126.8575048246231,63,0.000935299,224,514
발산1동,1.11607E+13,37.551248418296474,126.83226154249101,63,0.000937118,190,515
우장산동,1.11607E+13,37.54566037979171,126.84400250217799,63,0.00093166,250,512
화곡1동,1.11607E+13,37.531539479065536,126.84265576700014,63,0.00093166,236,512
우장산동,1.11607E+13,37.55292898350768,126.84050476098096,63,0.000937118,185,515
등촌3동,1.11605E+13,37.56422442728715,126.84414344077652,63,0.00093166,170,512
화곡1동,1.11607E+13,37.532902838832676,126.8402170063698,63,0.00092984,252,511
가양2동,1.11607E+13,37.56280583860645,126.8547711855115,63,0.000938938,355,516
가양2동,1.11607E+13,37.56481124542477,126.85100401603708,63,0.00092802,340,510
우장산동,1.11607E+13,37.55627959791286,126.84127224871588,63,0.00092802,163,510
우장산동,1.11607E+13,37.55748685458214,126.84304886430517,63,0.000935299,225,514
등촌3동,1.11605E+13,37.56443748024839,126.8424927244093,63,0.000942577,299,518
우장산동,1.11607E+13,37.55018775407792,126.83814679091772,63,0.000940758,158,517
등촌3동,1.11605E+13,37.561798766383234,126.8443711351005,63,0.000935299,289,514
화곡6동,1.11606E+13,37.547418885318805,126.85146598794512,63,0.000942577,259,518
가양2동,1.11607E+13,37.56774857852136,126.85455459432316,63,0.00092802,414,510
화곡8동,1.11606E+13,37.53372045376761,126.8470388166059,63,0.00092802,265,510
화곡8동,1.11606E+13,37.534818113531074,126.84658236843707,63,0.000942577,291,518
화곡8동,1.11606E+13,37.53323686212355,126.8492281020111,63,0.00092984,234,511
방화3동,1.11608E+13,37.57869434937134,126.81159945279597,63,0.000933479,268,513
가양1동,1.11608E+13,37.57188707378287,126.84494942993045,62,0.000915283,177,503
화곡2동,1.11606E+13,37.53455017,126.85328068595037,62,0.000915283,215,503
화곡1동,1.11607E+13,37.53127519339341,126.84325076751003,62,0.000926201,261,509
화곡8동,1.11606E+13,37.53829738,126.84887615305664,62,0.000918922,237,505
화곡6동,1.11606E+13,37.54625941041662,126.85188163062737,62,0.000922561,258,507
방화1동,1.11607E+13,37.56994070824869,126.81437637697995,62,0.000913463,197,502
우장산동,1.11607E+13,37.54402083397027,126.84118913948546,62,0.000924381,269,508
화곡2동,1.11606E+13,37.53244987,126.8571844560427,62,0.000917102,227,504
화곡6동,1.11606E+13,37.55399358859961,126.84741963046801,62,0.000917102,180,504
등촌1동,1.11605E+13,37.55601678570837,126.85826079757823,62,0.000915283,188,503
등촌1동,1.11605E+13,37.55792393451143,126.85758077141087,62,0.000918922,181,505
발산1동,1.11607E+13,37.556420104890684,126.82834219674069,62,0.000918922,151,505
우장산동,1.11607E+13,37.54889022898964,126.8388459131027,62,0.000915283,155,503
우장산동,1.11607E+13,37.54965280165129,126.83856588492466,62,0.000918922,159,505
등촌3동,1.11605E+13,37.56046554853116,126.85115580583408,62,0.000918922,363,505
염창동,1.11605E+13,37.55773096724238,126.86543312873161,62,0.000915283,159,503
화곡4동,1.11606E+13,37.53060608,126.86090885517109,62,0.000913463,244,502
가양2동,1.11607E+13,37.56696357421646,126.85411227270009,62,0.000926201,175,509
가양2동,1.11607E+13,37.566091350546245,126.85453249205669,62,0.000920742,175,506
우장산동,1.11607E+13,37.546039025363946,126.84088818120665,62,0.000926201,182,509
공항동,1.11607E+13,37.56112930451433,126.81899560827607,62,0.000926201,149,509
화곡3동,1.11606E+13,37.54476284600561,126.83223863348576,62,0.000913463,168,502
화곡3동,1.11606E+13,37.54548344510187,126.83307722336689,62,0.000920742,191,506
화곡6동,1.11606E+13,37.54924323268019,126.8494477667255,62,0.000922561,246,507
우장산동,1.11607E+13,37.55651258413476,126.84002366079783,62,0.000913463,147,502
공항동,1.11607E+13,37.55740116256499,126.8195811421253,62,0.000926201,185,509
화곡3동,1.11606E+13,37.54330080293587,126.83478548759113,62,0.000922561,228,507
방화3동,1.11608E+13,37.58044231058519,126.81316066067022,62,0.000918922,166,505
등촌2동,1.11605E+13,37.55013763800824,126.85995893227675,62,0.000926201,224,509
등촌3동,1.11605E+13,37.564984391584076,126.84177980871138,62,0.000917102,389,504
화곡본동,1.11606E+13,37.547430533640934,126.84750098949617,61,0.000898906,252,494
등촌2동,1.11605E+13,37.550972486661614,126.85912859195068,61,0.000908004,228,499
염창동,1.11605E+13,37.55087609881398,126.87567976496992,61,0.000906184,243,498
우장산동,1.11607E+13,37.54996846798365,126.83948199326619,61,0.000902545,160,496
발산1동,1.11607E+13,37.55713761137531,126.82344182092835,61,0.000906184,152,498
등촌3동,1.11605E+13,37.56493748396968,126.84310837868625,61,0.000911643,305,501
우장산동,1.11607E+13,37.547674424279556,126.84089275221525,61,0.000908004,174,499
화곡4동,1.11606E+13,37.53325719469995,126.86034541901017,61,0.000909824,239,500
화곡1동,1.11607E+13,37.527972580295824,126.84525205031558,61,0.000902545,307,496
방화1동,1.11607E+13,37.56417769220614,126.82223727423691,61,0.000898906,158,494
화곡6동,1.11606E+13,37.55044084170254,126.8488285195773,61,0.000911643,178,501
화곡6동,1.11606E+13,37.55070682564229,126.85117400749708,61,0.000906184,289,498
방화1동,1.11607E+13,37.56350219665202,126.81983520503847,61,0.000902545,165,496
화곡1동,1.11607E+13,37.528004878219015,126.84118785193198,61,0.000908004,265,499
방화3동,1.11608E+13,37.573567681678156,126.81965080755806,61,0.000902545,305,496
화곡본동,1.11606E+13,37.539909409460506,126.84912819196572,61,0.000904365,225,497
발산1동,1.11607E+13,37.551416253737834,126.83580036918242,61,0.000898906,188,494
가양3동,1.11607E+13,37.56376430790729,126.86010662761994,61,0.000900725,262,495
화곡6동,1.11606E+13,37.55551891943379,126.84800955466275,61,0.000911643,174,501
우장산동,1.11607E+13,37.548194243952146,126.83910376651833,61,0.000906184,157,498
염창동,1.11605E+13,37.55240255105142,126.87521641367987,61,0.000904365,169,497
가양2동,1.11607E+13,37.564220525087606,126.85618223261856,61,0.000909824,233,500
화곡6동,1.11606E+13,37.549106006131126,126.85302700160005,61,0.000904365,218,497
발산1동,1.11607E+13,37.554812727715486,126.82879181706046,61,0.000902545,333,496
가양1동,1.11608E+13,37.57376458154711,126.83661902888376,61,0.000904365,345,497
공항동,1.11607E+13,37.561618811582434,126.81843045710161,61,0.000900725,177,495
공항동,1.11607E+13,37.55985261244152,126.82132888896305,61,0.000898906,144,494
염창동,1.11605E+13,37.54908416680419,126.87074412257672,60,0.000893447,177,491
염창동,1.11605E+13,37.55175018646948,126.86681420667158,60,0.000893447,157,491
화곡본동,1.11606E+13,37.53970966316343,126.84386284053711,60,0.000891627,215,490
우장산동,1.11607E+13,37.55302252033745,126.83727568655613,60,0.000889808,197,489
염창동,1.11605E+13,37.551641823182855,126.86599237225938,60,0.000897086,287,493
화곡3동,1.11606E+13,37.54372505862982,126.83369798957355,60,0.000893447,197,491
화곡1동,1.11607E+13,37.53465674630688,126.84099039586916,60,0.000897086,241,493
가양1동,1.11608E+13,37.56895061007896,126.8421123874559,60,0.000887988,174,488
가양1동,1.11608E+13,37.57182439202059,126.84340728555635,60,0.000886168,177,487
화곡1동,1.11607E+13,37.53113526679716,126.84469195543221,60,0.000897086,210,493
가양1동,1.11608E+13,37.56690141,126.8500354734275,60,0.000887988,161,488
화곡6동,1.11606E+13,37.55310175806395,126.85221351394885,60,0.000886168,233,487
방화1동,1.11607E+13,37.57298814281227,126.81576618592413,60,0.000889808,237,489
화곡3동,1.11606E+13,37.545276276359424,126.83546547977754,60,0.000891627,208,490
공항동,1.11607E+13,37.561071695200454,126.81733371261018,60,0.000889808,141,489
등촌1동,1.11605E+13,37.555758534637846,126.86413097242924,60,0.000893447,182,491
화곡4동,1.11606E+13,37.535171257294344,126.8595734744919,60,0.000889808,190,489
공항동,1.11607E+13,37.55686384112436,126.81424109777403,60,0.000889808,257,489
발산1동,1.11607E+13,37.554437543552844,126.8277510773464,60,0.000889808,160,489
가양3동,1.11607E+13,37.56363561647585,126.85793970723883,60,0.000895267,223,492
발산1동,1.11607E+13,37.554637124239605,126.8303368407962,60,0.000887988,240,488
가양2동,1.11607E+13,37.56607626988417,126.85343555856285,60,0.000891627,177,490
공항동,1.11607E+13,37.55707852829543,126.81568852607785,60,0.000895267,250,492
우장산동,1.11607E+13,37.544671237881104,126.83936944205833,60,0.000886168,171,487
화곡4동,1.11606E+13,37.53813940538644,126.85666009688927,60,0.000895267,186,492
등촌3동,1.11605E+13,37.56064594470058,126.8443464112456,60,0.000886168,175,487
발산1동,1.11607E+13,37.54996440397333,126.83557702652595,60,0.000891627,247,490
발산1동,1.11607E+13,37.551020839717516,126.8337330479833,60,0.000891627,198,490
화곡4동,1.11606E+13,37.53775064591515,126.85928870433177,60,0.000887988,242,488
발산1동,1.11607E+13,37.55209045252713,126.83491104611221,60,0.000897086,191,493
화곡6동,1.11606E+13,37.555588911680026,126.84928504616781,60,0.000893447,184,491
화곡1동,1.11607E+13,37.53840888964586,126.83996394015176,60,0.000895267,229,492
등촌2동,1.11605E+13,37.54666656693837,126.86240404834565,60,0.000893447,226,491
염창동,1.11605E+13,37.55161525446718,126.87187919463516,60,0.000886168,176,487
화곡1동,1.11607E+13,37.533325392976785,126.84451340484549,59,0.000873431,246,480
화곡8동,1.11606E+13,37.533961255472676,126.84932614567411,59,0.000873431,215,480
가양1동,1.11608E+13,37.56597477202748,126.84940083971956,59,0.000882529,159,485
화곡본동,1.11606E+13,37.539121195756586,126.84764217448793,59,0.00087525,224,481
방화2동,1.11607E+13,37.56970298404255,126.80684029092848,59,0.000869791,223,478
등촌3동,1.11605E+13,37.559251823770076,126.84659300980822,59,0.000869791,162,478
화곡1동,1.11607E+13,37.52960624353501,126.84087480569875,59,0.000871611,326,479
방화2동,1.11607E+13,37.572021290276716,126.81080324640278,59,0.00087525,160,481
발산1동,1.11607E+13,37.55195182982213,126.8325296096237,59,0.00087889,168,483
화곡2동,1.11606E+13,37.52981916739613,126.85232905847364,59,0.000869791,211,478
염창동,1.11605E+13,37.54762848881816,126.8725974436435,59,0.00087525,419,481
화곡1동,1.11607E+13,37.53625839376346,126.84343601812171,59,0.000873431,217,480
화곡1동,1.11607E+13,37.52998847185074,126.84134943033106,59,0.00087707,296,482
등촌3동,1.11605E+13,37.56554225879195,126.84275218143412,59,0.00087525,350,481
화곡1동,1.11607E+13,37.53217600150273,126.83879629854351,59,0.00087889,239,483
우장산동,1.11607E+13,37.54522070783622,126.83916389624933,59,0.000871611,183,479
우장산동,1.11607E+13,37.55491524480296,126.8417930343098,59,0.00087707,153,482
우장산동,1.11607E+13,37.55640632163813,126.84287685629965,59,0.000871611,156,479
화곡6동,1.11606E+13,37.55280659451907,126.85350684247584,59,0.00087525,235,481
공항동,1.11607E+13,37.56219772,126.81812312533636,59,0.000873431,181,480
화곡3동,1.11606E+13,37.54383148210712,126.83058376467872,59,0.000869791,164,478
화곡3동,1.11606E+13,37.54292921318481,126.83161116432788,59,0.000880709,174,484
공항동,1.11607E+13,37.55923641605519,126.81996483804008,59,0.000869791,158,478
발산1동,1.11607E+13,37.55481126414301,126.82672049492602,59,0.000882529,164,485
등촌3동,1.11605E+13,37.56140108632357,126.84960757687334,59,0.000882529,291,485
우장산동,1.11607E+13,37.54574345710703,126.84248660978385,59,0.00087707,230,482
등촌2동,1.11605E+13,37.546262521013176,126.86128880265854,59,0.000871611,229,479
방화1동,1.11607E+13,37.564326457801904,126.81942302318117,59,0.000882529,160,485
등촌3동,1.11605E+13,37.5612492,126.8406341612773,59,0.000880709,231,484
등촌1동,1.11605E+13,37.554533342291954,126.86448697414718,59,0.00087707,177,482
화곡4동,1.11606E+13,37.531552826020324,126.85899255729507,59,0.000873431,231,480
방화1동,1.11607E+13,37.57150156594692,126.82143630847577,59,0.00087889,168,483
염창동,1.11605E+13,37.55146266163397,126.87351034183115,59,0.00087525,136,481
염창동,1.11605E+13,37.55539783969383,126.86652096391686,59,0.000869791,148,478
화곡1동,1.11607E+13,37.53991606298466,126.8365877062198,58,0.000867972,235,477
화곡1동,1.11607E+13,37.534774654635434,126.83636295482324,58,0.000864333,218,475
우장산동,1.11607E+13,37.55540378346339,126.83999491354291,58,0.000862513,150,474
화곡1동,1.11607E+13,37.53047059578674,126.84174551747218,58,0.000866152,309,476
화곡1동,1.11607E+13,37.53138872520554,126.84146424880427,58,0.000860693,233,473
방화1동,1.11607E+13,37.56596760083791,126.82363623968197,58,0.000855234,150,470
방화2동,1.11607E+13,37.57158372381586,126.8095050661703,58,0.000866152,237,476
방화3동,1.11608E+13,37.57776590381518,126.81425070461943,58,0.000858874,165,472
방화2동,1.11607E+13,37.565977294009514,126.81051141628419,58,0.000866152,224,476
화곡본동,1.11606E+13,37.54166646340421,126.8493607169369,58,0.000860693,217,473
방화1동,1.11607E+13,37.56792675811896,126.82018607519166,58,0.000862513,149,474
화곡1동,1.11607E+13,37.53529786478009,126.83871664450601,58,0.000857054,218,471
가양2동,1.11607E+13,37.56981797433006,126.8492721181434,58,0.000866152,163,476
등촌1동,1.11605E+13,37.55582527273879,126.86002701224345,58,0.000855234,163,470
화곡본동,1.11606E+13,37.54032567524976,126.85123520970959,58,0.000860693,205,473
가양2동,1.11607E+13,37.566064585575205,126.85525246472162,58,0.000866152,247,476
가양1동,1.11608E+13,37.57136953709259,126.84573940204872,58,0.000866152,172,476
우장산동,1.11607E+13,37.55626566560605,126.83835588601971,58,0.000867972,164,477
화곡4동,1.11606E+13,37.53592994523115,126.85647481601809,58,0.000864333,209,475
화곡6동,1.11606E+13,37.55084691051902,126.85409648567905,58,0.000867972,211,477
화곡3동,1.11606E+13,37.541541914314024,126.83567526600125,58,0.000858874,209,472
화곡3동,1.11606E+13,37.54064178679437,126.83464188174234,58,0.000862513,219,474
우장산동,1.11607E+13,37.55693511542482,126.83846004241292,58,0.000857054,166,471
화곡8동,1.11606E+13,37.53259265202728,126.84696231621906,58,0.000860693,249,473
가양1동,1.11608E+13,37.56985478917486,126.8400159711244,58,0.000857054,323,471
화곡3동,1.11606E+13,37.5411474,126.83702017036151,58,0.000867972,298,477
화곡2동,1.11606E+13,37.53645034703297,126.85375518779256,58,0.000860693,189,473
방화1동,1.11607E+13,37.57386145,126.81555540314022,58,0.000858874,211,472
화곡8동,1.11606E+13,37.53503136190776,126.84806312051587,58,0.000867972,242,477
화곡1동,1.11607E+13,37.53764951939417,126.84092221354221,57,0.000849775,244,467
화곡4동,1.11606E+13,37.53518379300307,126.86045930990014,57,0.000849775,212,467
가양3동,1.11607E+13,37.56296218350748,126.8615490797383,57,0.000851595,277,468
화곡1동,1.11607E+13,37.534108810379536,126.83958718479482,57,0.000849775,204,467
화곡2동,1.11606E+13,37.53006502075065,126.85654094501018,57,0.000838857,230,461
공항동,1.11607E+13,37.55848205,126.81784339434877,57,0.000849775,153,467
공항동,1.11607E+13,37.55787985,126.81701889250704,57,0.000846136,170,465
화곡3동,1.11606E+13,37.54323315,126.83642751010288,57,0.000844316,256,464
방화1동,1.11607E+13,37.57205769700343,126.81738341542328,57,0.000838857,223,461
등촌3동,1.11605E+13,37.562975389961395,126.84857242699066,57,0.000838857,223,461
발산1동,1.11607E+13,37.55142883134859,126.82598796339349,57,0.000849775,198,467
우장산동,1.11607E+13,37.54324947795629,126.84018017318196,57,0.000840677,201,462
화곡3동,1.11606E+13,37.541229306324624,126.83375539371738,57,0.000846136,207,465
방화1동,1.11607E+13,37.571899203739825,126.81454689791101,57,0.000849775,187,467
화곡4동,1.11606E+13,37.537466920216346,126.85565732134181,57,0.000844316,195,464
화곡8동,1.11606E+13,37.53533283339191,126.84709613464395,57,0.000844316,233,464
가양1동,1.11608E+13,37.56038536168138,126.83013045004706,57,0.000838857,399,461
공항동,1.11607E+13,37.55737510231685,126.8154152877077,57,0.000844316,224,464
공항동,1.11607E+13,37.55559666140179,126.8189456579227,57,0.000849775,217,467
가양2동,1.11607E+13,37.56252055010208,126.85566615926199,57,0.000847956,310,466
가양2동,1.11607E+13,37.56349154,126.8545259994575,57,0.000846136,292,465
발산1동,1.11607E+13,37.55648768183808,126.82379693068937,57,0.000851595,126,468
화곡6동,1.11606E+13,37.54757963112965,126.85041188815721,57,0.000849775,230,467
공항동,1.11607E+13,37.56054193010018,126.80940045265088,57,0.000844316,295,464
공항동,1.11607E+13,37.55911435709147,126.81280176913529,57,0.000842497,278,463
방화3동,1.11608E+13,37.57576399358141,126.8175511469155,57,0.000847956,256,466
화곡4동,1.11606E+13,37.53703372886895,126.85469663419207,57,0.000846136,211,465
우장산동,1.11607E+13,37.54988270264681,126.83712004660548,57,0.000853415,149,469
우장산동,1.11607E+13,37.54634159516703,126.83900645313057,57,0.000842497,161,463
화곡1동,1.11607E+13,37.53972616880618,126.83919846619116,57,0.000851595,204,468
화곡1동,1.11607E+13,37.53783890893341,126.83875361951065,57,0.000840677,199,462
방화3동,1.11608E+13,37.579239803621746,126.81174177436424,57,0.000844316,190,464
등촌2동,1.11605E+13,37.54966889898979,126.85917701841971,57,0.000853415,221,469
등촌2동,1.11605E+13,37.55082574925805,126.86072356908274,56,0.000833399,226,458
화곡1동,1.11607E+13,37.52874506343778,126.84724612381858,56,0.00082612,325,454
화곡본동,1.11606E+13,37.53957571940497,126.84695183297517,56,0.000835218,200,459
염창동,1.11605E+13,37.555604157370645,126.87031229360385,56,0.000829759,156,456
우장산동,1.11607E+13,37.54877541971673,126.84099959995578,56,0.000833399,157,458
우장산동,1.11607E+13,37.54715941424115,126.83911239197049,56,0.000833399,159,458
화곡4동,1.11606E+13,37.53169047754008,126.8614216354713,56,0.000835218,214,459
공항동,1.11607E+13,37.559784063950815,126.81511579255776,56,0.0008243,229,453
화곡4동,1.11606E+13,37.53082549596663,126.86258174326515,56,0.000835218,229,459
공항동,1.11607E+13,37.55710372,126.81863083390256,56,0.000829759,152,456
발산1동,1.11607E+13,37.553704549098015,126.82978114478226,56,0.00082612,145,454
화곡4동,1.11606E+13,37.53191304636207,126.86307218205063,56,0.0008243,258,453
등촌1동,1.11605E+13,37.554950351901766,126.8616052780476,56,0.00082612,244,454
가양2동,1.11607E+13,37.565001771931996,126.85466061164078,56,0.000833399,311,458
화곡본동,1.11606E+13,37.54803016580808,126.84794593941946,56,0.000829759,234,456
방화2동,1.11607E+13,37.57045770694581,126.80505460016873,56,0.000829759,272,456
방화1동,1.11607E+13,37.56355030879983,126.8184534468829,56,0.000833399,159,458
화곡본동,1.11606E+13,37.54440228086526,126.84424483921728,56,0.000833399,293,458
화곡1동,1.11607E+13,37.539662215005876,126.83827048957994,56,0.00082794,214,455
가양1동,1.11608E+13,37.56708397146164,126.84934148723528,56,0.00082612,163,454
화곡6동,1.11606E+13,37.552092750270546,126.84853216015075,56,0.000837038,215,460
염창동,1.11605E+13,37.55352497460998,126.8709185461535,56,0.000833399,183,458
방화1동,1.11607E+13,37.56653716390604,126.82415614002261,56,0.00082794,144,455
방화1동,1.11607E+13,37.56679386778054,126.81999719052986,56,0.000833399,146,458
발산1동,1.11607E+13,37.55263150323795,126.83357786932866,56,0.000837038,155,460
화곡2동,1.11606E+13,37.531578140884115,126.8557577681055,56,0.00082794,212,455
화곡4동,1.11606E+13,37.535043205190355,126.86273966615076,56,0.000833399,225,458
등촌1동,1.11605E+13,37.555914657447545,126.8552588269889,56,0.000829759,168,456
방화1동,1.11607E+13,37.570451687576245,126.82237002292996,56,0.000831579,186,457
우장산동,1.11607E+13,37.55133261769306,126.84387080100284,56,0.000833399,235,458
가양1동,1.11608E+13,37.571275603935725,126.84238493857741,56,0.00082794,143,455
발산1동,1.11607E+13,37.55472888604123,126.82964496993579,56,0.000835218,250,459
화곡8동,1.11606E+13,37.52978500366208,126.85078125385313,56,0.000829759,192,456
등촌3동,1.11605E+13,37.562014987691775,126.84584687238596,55,0.000809743,144,445
화곡8동,1.11606E+13,37.532808097666624,126.84981507021264,55,0.000820661,210,451
등촌3동,1.11605E+13,37.56368333081954,126.84550995840482,55,0.000820661,134,451
우장산동,1.11607E+13,37.557847147527234,126.83992840420987,55,0.000813382,231,447
화곡3동,1.11606E+13,37.54282144149496,126.83783764635137,55,0.000820661,233,451
화곡1동,1.11607E+13,37.53600208,126.83819032716004,55,0.000820661,206,451
화곡1동,1.11607E+13,37.536178391345864,126.83623578878776,55,0.000811563,195,446
방화1동,1.11607E+13,37.56641799006246,126.8212193487076,55,0.000820661,148,451
가양3동,1.11607E+13,37.563192145682336,126.86044558065343,55,0.000817022,231,449
등촌3동,1.11605E+13,37.55948695019396,126.84424970711412,55,0.000809743,202,445
등촌3동,1.11605E+13,37.56593067996398,126.84222115581454,55,0.000811563,337,446
가양3동,1.11607E+13,37.56068331619278,126.86452624693283,55,0.000811563,319,446
가양1동,1.11608E+13,37.57617217144298,126.84143270615597,55,0.000809743,263,445
화곡본동,1.11606E+13,37.537782078667206,126.84417560153905,55,0.000817022,207,449
등촌2동,1.11605E+13,37.54961903355536,126.85793426247965,55,0.000817022,212,449
공항동,1.11607E+13,37.55993450205247,126.81876062494435,55,0.000813382,170,447
화곡4동,1.11606E+13,37.537367769877555,126.85898807794376,55,0.000815202,213,448
가양3동,1.11607E+13,37.56295756984658,126.8585840914113,55,0.000809743,241,445
공항동,1.11607E+13,37.56251146862048,126.81876572754578,55,0.000822481,161,452
우장산동,1.11607E+13,37.556009447189105,126.83969564719872,55,0.000817022,145,449
방화1동,1.11607E+13,37.564568736068466,126.81842045706689,55,0.000811563,149,446
등촌3동,1.11605E+13,37.557516917357766,126.8502731624308,55,0.000820661,174,451
화곡6동,1.11606E+13,37.55187947049725,126.84508402178867,55,0.000815202,161,448
화곡1동,1.11607E+13,37.53687240894071,126.83942084530297,55,0.000818841,243,450
화곡1동,1.11607E+13,37.53603531207189,126.84015468152805,55,0.000817022,194,449
가양1동,1.11608E+13,37.571182505131844,126.84748103091236,55,0.000813382,280,447
등촌2동,1.11605E+13,37.54014412050833,126.86340417179801,55,0.000811563,160,446
등촌2동,1.11605E+13,37.547755882759745,126.85972866003087,55,0.000820661,192,451
염창동,1.11605E+13,37.549542270679204,126.87111393571551,55,0.000818841,156,450
화곡8동,1.11606E+13,37.537511733349575,126.84753669305128,55,0.000809743,216,445
화곡본동,1.11606E+13,37.54604431047907,126.84822534427785,54,0.000795186,272,437
발산1동,1.11607E+13,37.55635551354516,126.82911943910217,54,0.000800645,151,440
공항동,1.11607E+13,37.56257488530354,126.81487711060728,54,0.000800645,222,440
방화1동,1.11607E+13,37.56681048862845,126.81546892615262,54,0.000800645,238,440
화곡3동,1.11606E+13,37.54756963304231,126.83499771340388,54,0.000804284,201,442
방화1동,1.11607E+13,37.56474063544486,126.81456332833244,54,0.000800645,212,440
등촌2동,1.11605E+13,37.546325475864535,126.85908430375366,54,0.000802465,195,441
우장산동,1.11607E+13,37.54322348745023,126.84152699094402,54,0.000800645,223,440
방화1동,1.11607E+13,37.565400182015175,126.8183642,54,0.000804284,142,442
화곡6동,1.11606E+13,37.55008815916687,126.84713272864023,54,0.000806104,192,443
화곡8동,1.11606E+13,37.53114688625588,126.8510082468166,54,0.000797006,193,438
화곡4동,1.11606E+13,37.53548800325713,126.85851207001227,54,0.000807923,185,444
발산1동,1.11607E+13,37.54658468837624,126.81819208972027,54,0.000806104,204,443
우장산동,1.11607E+13,37.54893471698884,126.8367825443157,54,0.000807923,140,444
화곡1동,1.11607E+13,37.533995297398164,126.83897249628585,54,0.000797006,232,438
화곡1동,1.11607E+13,37.52914694349718,126.84394875750539,54,0.000807923,261,444
발산1동,1.11607E+13,37.55350398078859,126.8318526364009,54,0.000797006,132,438
화곡1동,1.11607E+13,37.53126581107163,126.83913699459887,54,0.000797006,230,438
화곡1동,1.11607E+13,37.52975088518069,126.83944518653821,54,0.000797006,327,438
방화2동,1.11607E+13,37.56350747404323,126.80899014389438,54,0.000798825,345,439
화곡본동,1.11606E+13,37.541776742312976,126.84326901743775,54,0.000804284,205,442
가양3동,1.11607E+13,37.56376501909008,126.85920169899322,54,0.000802465,231,441
공항동,1.11607E+13,37.561739430298545,126.81723631712751,54,0.000795186,138,437
가양3동,1.11607E+13,37.56028945683005,126.85699164130736,54,0.000797006,157,438
화곡6동,1.11606E+13,37.55150539,126.84717526780038,54,0.000806104,200,443
염창동,1.11605E+13,37.55329274176126,126.87341317898698,54,0.000797006,125,438
염창동,1.11605E+13,37.549487743816094,126.8772070271215,54,0.000806104,170,443
우장산동,1.11607E+13,37.54651724552462,126.83782866827893,54,0.000806104,149,443
우장산동,1.11607E+13,37.547655272897444,126.83769677616588,54,0.000795186,139,437
방화3동,1.11608E+13,37.57490455,126.80761477792802,54,0.000804284,238,442
염창동,1.11605E+13,37.55098643189921,126.86841639787413,54,0.000806104,149,443
우장산동,1.11607E+13,37.55193861151893,126.83790733226688,54,0.000795186,168,437
우장산동,1.11607E+13,37.554647042912926,126.84274262826824,54,0.000804284,155,442
가양1동,1.11608E+13,37.571014660903366,126.84656469045909,54,0.000800645,276,440
방화2동,1.11607E+13,37.57099716633363,126.80678562258066,54,0.000806104,253,443
방화2동,1.11607E+13,37.57167586769684,126.80671947342883,54,0.000795186,230,437
방화2동,1.11607E+13,37.56928473885135,126.81095949954316,54,0.000800645,200,440
화곡본동,1.11606E+13,37.54450801,126.8455765431879,54,0.000795186,212,437
화곡1동,1.11607E+13,37.52792564518805,126.84240508050557,54,0.000806104,206,443
화곡본동,1.11606E+13,37.543763741714635,126.84794970403706,54,0.000797006,176,438
발산1동,1.11607E+13,37.548322950565165,126.8323106433559,54,0.000804284,157,442
우장산동,1.11607E+13,37.54740556029272,126.84419260717765,54,0.000806104,185,443
방화1동,1.11607E+13,37.57043618,126.81897556856843,54,0.000800645,177,440
등촌3동,1.11605E+13,37.56410542013471,126.84189547215979,54,0.000800645,264,440
등촌3동,1.11605E+13,37.56228382152322,126.84827995533593,54,0.000798825,173,439
화곡8동,1.11606E+13,37.53766690342016,126.84901523586338,54,0.000806104,219,443
방화2동,1.11607E+13,37.56474827,126.80700638534024,53,0.000787907,250,433
가양1동,1.11608E+13,37.56656085525687,126.8488325295005,53,0.000784268,145,431
방화1동,1.11607E+13,37.56856607520442,126.81970765402932,53,0.000786088,158,432
화곡2동,1.11606E+13,37.53381592668175,126.85519905769301,53,0.000793366,199,436
화곡8동,1.11606E+13,37.53598483175355,126.84774822799626,53,0.000780629,192,429
방화1동,1.11607E+13,37.56486630859788,126.82371407236491,53,0.000784268,133,431
방화1동,1.11607E+13,37.56552613552806,126.82061449499861,53,0.000791547,120,435
염창동,1.11605E+13,37.55018336488321,126.86981701750553,53,0.000786088,220,432
방화1동,1.11607E+13,37.572105935051525,126.82216155443848,53,0.000791547,163,435
염창동,1.11605E+13,37.55289927854572,126.87558518224252,53,0.000787907,142,433
